experiment_id,cortex_region,division,projection_strength_ipsi,projection_density_ipsi,projection_strength_contra,projection_density_contra,injection_volume
267658747,SSp-ll,CPdm,113898.664,0.056006798,2383.124,0.006434201,0.183756429
648050335,VISpor,CPdm,771.71124,0.002840334,18179.496,0.036242220520032266,0.08883897
182616478,MOp,CPdm,19403.701,0.03866501,259.64154,0.001450645,0.169185965
125833030,ACAd,CPvm,176176.11,0.090710668,64543.855,0.065074713,0.199436448
166324604,VISp,CPvm,0,0,0.04186084,2.7672330398400848e-06,0.107350592
483013787,VISp,CPdm,4.756459,3.70E-05,4940.183,0.012276368175743896,0.07211526
182793477,MOs,CPvm,139211.27,0.098344618,58580.38,0.073981975,0.255286688
300235349,MOs,CPdm,1262.3639,0.00267945,180.88112,0.00056882,0.079821823
552431726,VISam,CPdm,1412.5327,0.004305507,115826.65,0.13045266936138794,0.450044577
590988082,VISpor,CPdm,3357.537,0.013124679,35023.41,0.08697867,0.029609196
287224335,VISp,CPdm,241.105,0.001041556,4.654571,5.780442349888177e-05,0.024504827
296047084,SSs,CPdm,27131.486,0.016276634,0,0,0.079355544
166271142,RSPv,CPdm,90261.12,0.097102976,99.11897,0.000450905,0.134170555
120916102,SSs,CPdm,401065.22,0.171702736,54516.887,0.075876454,0.150008972
517082898,MOs,CPdm,47180.285,0.061469547,23910.861,0.045163396,0.057738391
182686935,AUDp,CPdm,2919.4192,0.010811195,13.867288,0.000180716,0.01171341
267659565,MOs,CPdm,20200.926,0.015564456,0,0,0.138290103
648252402,VISpor,CPdm,17817.23,0.078346132,115308.336,0.18174594725269488,0.10682344
126117554,ACAv,CPvm,59040.59,0.042867284,30855.97,0.03257579,0.135139795
483014695,VISp,CPdm,9.537844,0.000367196,1387.4498,0.009561866,0.055228052
166325321,RSPv,CPvm,237.2697,0.000594417,0,0,0.093930697
182795499,MOs,CPvm,23622.129,0.048744349,2287.4595,0.009090591,0.099009929
166323186,SSp-ll,CPdm,18958.686,0.024822234,0.28141308,7.686758444000235e-06,0.052076705
300929973,VISp,CPdm,153353.94,0.127751696,5692.6978,0.020286278,0.081151987
552544043,VISp,CPdm,598.8844,0.004687539,13.571876,0.000332529,0.001198397
591169915,VISp,CPdm,11556.026,0.025071439,19398.246,0.039829554,0.149606261
287225041,VISpm,CPdm,2256.2087,0.012029239,3.1294703,8.255578568856252e-05,0.020413589
296047806,AId,CPdm,11096.721,0.021564586,736.6069,0.001668027,0.76210531
121510421,VISp,CPdm,42062.832,0.054482514,171.1949,0.000836473,0.048048136
517313256,MOs,CPdm,6860.0083,0.007663544,7220.4736,0.010104705,0.093380937
182793477,MOs,CPdm,450691.7,0.169991126,114281.8,0.10955406423900899,0.255286688
182803137,SSp-ll,CPvm,48849.26,0.074024944,2951.5173,0.009191672,0.198844862
267660272,SSp-bfd,CPdm,2935.4329,0.00349686,0.20678353,7.148685352920218e-06,0.009807195
126190033,ACAv,CPvm,5144.8413,0.006257867,0,0,0.077328512
166326029,SSp-ul,CPvm,2614.771,0.010816653,25.237545,0.000166495,0.129514575
484503464,VISl,CPdm,74081.89,0.094745755,1930.4006,0.012773778,0.204063577
648253235,SSp-bfd,CPdm,311999.3,0.122058422,32993.145,0.041942182509011765,0.065319479
166323896,ACAd,CPdm,75089.484,0.114744548,3121.2185,0.012753178,0.170980404
301179679,ACAv,CPdm,6136.974,0.013134595,13.017845,0.000169647,0.027798472
591223633,RSPd,CPdm,1428.6533,0.004757796,3.8370378,2.93634172560809e-05,0.010576087
552544756,VISpor,CPdm,58779.4,0.086751603,2031.844,0.01337373,0.252203431
287248684,ACAd,CPdm,903507,0.223648235,215340.4,0.17978974409628126,0.113622964
296048512,AId,CPdm,30991.652,0.066442956,6599.944,0.019302988,0.384112411
122642490,MOs,CPdm,47414.2,0.023085257,80.979256,0.000216767,0.151070626
517314004,MOs,CPdm,13803.613,0.02111099,5330.039,0.013559441895216415,0.058013962
182795499,MOs,CPdm,2373.2178,0.004656792,198.14609,0.000583117,0.099009929
166326736,VISp,CPvm,6.2784133,6.95E-05,2.2195802,3.781885154448116e-05,0.125922542
267705378,ACAd,CPdm,29787.426,0.035046776,144.88997,0.000176565,0.041179149
182814071,MOs,CPvm,79329.77,0.088977919,15787.972,0.044783439,0.218993936
126353451,ORBl,CPvm,47507.54,0.045688785,1669.29,0.004141164,0.096958133
650408717,VISli,CPdm,3550.2607,0.02101383,26.572712,0.000544837,0.011728679
485237081,VISpm,CPdm,168857.8,0.138655978,793.9681,0.003620771,0.089030217
166324604,VISp,CPdm,67034.16,0.077298427,88.614944,0.000380495,0.107350592
301210923,VISl,CPdm,43711.773,0.066184374,630.7059,0.002488511,0.045877186
296052133,VISp,CPdm,92996.234,0.082895694,4913.135,0.019175618217156305,0.06588199
552757477,MOs,CPdm,7736.1997,0.006681945,8.975428,5.972611310988183e-05,0.041277414
591224520,VISpl,CPdm,23930.404,0.068305227,11239.825,0.037177160949576016,0.047706356
287461719,MOp,CPdm,5861.9336,0.009214425,43.80034,0.000300706,0.029919836
125801033,ACAv,CPdm,102516.12,0.069335637,513.0077,0.00155088,0.136174087
517325325,VISrl,CPdm,93259.52,0.124435782,2325.4194,0.014216429139425115,0.176311036
166459070,SSp-bfd,CPvm,3154.206,0.010018537,69.122765,0.000398712,0.116772086
182803137,SSp-ll,CPdm,249569.75,0.094887575,15868.146,0.026970375617294744,0.198844862
485847695,AIp,CPdm,1431.0123,0.0047199,216.18857,0.000889973,0.059092378
182886547,AUDp,CPvm,0,0,0,0,0.186125696
267749107,ACAv,CPdm,10681.179,0.013674666,2.7958472,1.6910868576800516e-05,0.026372667
126852363,SSp-tr,CPvm,28720.105,0.042995499,7420.597,0.017278911,0.413807038
166325321,RSPv,CPdm,77507.07,0.09380136,223.00948,0.000787047,0.093930697
301267162,MOs,CPdm,26949.008,0.028444542,24895.771,0.02414726,0.285940794
651041703,VISa,CPdm,783873.56,0.220479754,143143.94,0.1588553955471377,0.064806351
287494320,PL,CPdm,65150.445,0.062805352,29695.197,0.035693385967130654,0.210919207
296052839,SSp-ll,CPdm,59437.832,0.063923391,3601.395,0.009655722,0.072593833
552758186,MOs,CPdm,26788.295,0.015469601,46.24068,0.000203084,0.063231124
591233395,RSPd,CPdm,1051.3158,0.006954979,36.69232,0.000358895,0.009730048
125833030,ACAd,CPdm,1183893.2,0.225698601,364351.25,0.2048984636860236,0.199436448
166459778,VISal,CPvm,34.50128,0.000119837,7.2081885,4.289211211752131e-05,0.028032359
182814071,MOs,CPdm,60225.965,0.095843654,11498.795,0.032325202,0.218993936
517326050,VISam,CPdm,116812.73,0.162202441,2180.0437,0.012431640696312701,0.21717731
182896517,VISpm,CPvm,323.9179,0.001340648,0,0,0.150857006
267749821,SSp-n,CPdm,2699.107,0.003932392,35.61924,0.000374191,0.042689207
495344543,VISl,CPdm,74402.09,0.088934565,397.3335,0.001572634,0.0904888
126860974,ORBm,CPvm,563839.94,0.134290898,197550.08,0.12316446934270912,0.282773346
166326029,SSp-ul,CPdm,20187.797,0.034884739,66.69279,0.00046428,0.129514575
554333581,RSPagl,CPdm,1866.1244,0.004432954,78.64141,0.000317233,0.007480455
287495026,VISl,CPdm,156187.98,0.119510031,12795.686,0.030417349,0.10610461
297225422,VISl,CPdm,186737.25,0.138525611,17807.86,0.051313417,0.046423737
651702588,VISa,CPdm,414205.3,0.204898233,47516.645,0.1272268443127788,0.095199356
591535205,RSPv,CPdm,162.405,0.000974912,144635.1,0.1366333612234552,0.105604006
126117554,ACAv,CPdm,683943.1,0.175385232,270540.34,0.14762019880263363,0.135139795
182886547,AUDp,CPdm,966.8107,0.001848665,7.8270016,7.20249266202822e-05,0.186125696
183171679,SSp-bfd,CPvm,125.71494,0.000389027,1.64554,1.96012340322006e-05,0.019783506
166460484,MOs,CPvm,22471.973,0.046106714,3078.86,0.012348546837533059,0.17871182
517962038,VISp,CPdm,4371.6187,0.010135145,23359.81,0.037246342,0.124147586
297231636,VISal,CPdm,344767.56,0.176547239,62547.285,0.085782072,0.083040819
267750528,MOs,CPdm,23637.705,0.015435626,0.043468338,8.455434288400258e-07,0.178399866
495345251,VISpm,CPdm,30880.143,0.050878577,374.36597,0.001440652,0.16906423
126861679,VISam,CPvm,26970.268,0.041180886,2663.1938,0.008636073,0.169237043
249402048,GU,CPvm,12894.951,0.029377945,367.65775,0.001472552,0.32121215
166326736,VISp,CPdm,45466.6,0.054567914,1342.743,0.004884397,0.125922542
287599685,ACAd,CPdm,497156.25,0.210110701,72130.68,0.12119927267891603,0.139268574
554334685,VISpor,CPdm,25490.436,0.046053292,208158.72,0.16486344281455273,0.056235237
591612976,MOp,CPdm,5061.9473,0.006276546,2470.262,0.004471541,0.036875273
652753758,VISpor,CPdm,188288.86,0.186512122,38925.582,0.12421179018070416,0.053958099
126190033,ACAv,CPdm,162540.72,0.089479633,704.3887,0.001677712,0.077328512
183173527,VISp,CPvm,23.08272,9.25E-05,0.7265434,2.190726156540067e-05,0.017167989
182896517,VISpm,CPdm,145268.2,0.155105026,1340.0764,0.005756306,0.150857006
297233422,VISam,CPdm,143955.1,0.16239484,13627.2295,0.043497214,0.037406821
166461193,MOp,CPvm,170.86613,0.000693192,8.679925,6.587551986508201e-05,0.029274246
517962765,VISp,CPdm,85.32889,0.000380725,31191.646,0.055969747993467794,0.17730064
267761438,VISa,CPdm,150312.14,0.128242957,0,0,0.055606773
554420321,VISli,CPdm,141362.36,0.154125426,10328.413,0.027564715780184844,0.023331612
257636467,SSs,CPvm,6505.126,0.019923079,297.59933,0.001148479,0.032376378
287600392,ACAv,CPdm,236594.38,0.135900198,60523.324,0.075722872,0.174568364
126907302,SSp-bfd,CPvm,45702.07,0.053241717,3460.5977,0.009280915,0.627606582
495562600,VISl,CPdm,163758.52,0.13404008,9167.019,0.022482231097011886,0.071435037
166459070,SSp-bfd,CPdm,52050.02,0.061973644,1902.147,0.006020884,0.116772086
591622344,SSp-ll,CPdm,49041.875,0.052639921,9155.392,0.018851928819079457,0.031938592
653191449,VISa,CPdm,159331.05,0.177856371,1723.617,0.016617849,0.30825461
126353451,ORBl,CPdm,11456.008,0.01272612,104.6029,0.000362969,0.096958133
183330908,AIp,CPvm,21881.754,0.040162621,15175.323,0.028451537,0.244780402
183171679,SSp-bfd,CPdm,20760.672,0.025319644,111.127144,0.000633389,0.019783506
257666283,SSp-m,CPvm,3213.5952,0.009571014,5.411586,4.7504167183921456e-05,0.071651441
297592527,VISp,CPdm,78187.65,0.086206458,9743.846,0.027199748489263712,0.044995406
166461899,VISl,CPvm,0,0,0.629715,4.7657902352801456e-06,0.041170648
554641575,VISp,CPdm,1054.4208,0.003723158,29615.338,0.052559364,0.064048317
267762859,AIv,CPdm,17516.6,0.029986045,471.42456,0.001848896,0.355313896
518023283,MOs,CPdm,20688.896,0.036080414,1619.5609,0.00604087,0.11681749
166459778,VISal,CPdm,49008.375,0.071854972,146.04285,0.000861378,0.028032359
591623061,VISp,CPdm,2862.038,0.00655104,7231.102,0.015906362983338567,0.18961287
496097913,ILA,CPdm,29183.03,0.045726297,3987.5867,0.023578209,0.155161792
287601808,VISam,CPdm,229847.98,0.18985248,3580.9001,0.012179591886933933,0.12358535
126908007,SSp-n,CPvm,55485.49,0.056379068,3049.3384,0.008500171,0.358578119
656632388,VISp,CPdm,54734.54,0.080904055,449105.06,0.18215034761443374,0.105423941
297593235,VISp,CPdm,4428.957,0.014494767,38.75966,0.000550372,0.014275459
126852363,SSp-tr,CPdm,347388.8,0.193281004,60619.53,0.10278787198626223,0.413807038
183374804,SSp-bfd,CPvm,142.98146,0.000546375,3.0072904,1.6449663070160503e-05,0.119485873
257667118,VISp,CPvm,2.2573786,2.15E-05,0.32684836,8.455434288400258e-06,0.027626068
183173527,VISp,CPdm,35797.812,0.056017098,315.7868,0.001270391,0.017167989
167569313,MOs,CPvm,73724.086,0.077314108,18018.434,0.047175328,0.166748411
556922099,AUDpo,CPdm,50132.195,0.081068167,196.09082,0.000679509,0.067044961
268038262,ACAv,CPdm,16714.988,0.041127309,2222.7683,0.008027205,0.026000431
297593942,VISl,CPdm,263094.44,0.171357678,25145.633,0.053319277,0.043756637
518222038,MOs,CPdm,3123.27,0.005701961,5.928172,4.804224027500147e-05,0.008636872
166460484,MOs,CPdm,27304.863,0.041244302,3020.354,0.010074649954628909,0.17871182
592391705,ACAd,CPdm,202405.42,0.143030358,8.59914,0.000105309,0.109335964
287633753,MOs,CPdm,5170.652,0.005206318,6.503477,0.000110151,0.105705211
496113850,RSPv,CPdm,34466.727,0.075010464,935.861,0.008072019,0.16037702
126909424,MOp,CPvm,112339.484,0.077775621,16399.307,0.035011032,0.305403613
656842599,VISp,CPdm,11503.899,0.022405594,371.20786,0.001284995,0.041857755
183461297,ACAv,CPvm,22623.441,0.032091678,1526.1865,0.00494789,0.123157649
257667830,VISpm,CPvm,2.9336572,1.23E-05,0,0,0.048918709
126860974,ORBm,CPdm,287543.06,0.191334102,117878.81,0.15069351856371382,0.282773346
183330908,AIp,CPdm,4391.4785,0.008698028,450.79352,0.001441805,0.244780402
167570021,SSp-bfd,CPvm,1399.9978,0.004890469,8.326761,5.0502002977081545e-05,0.18992451
297652799,SSp-ll,CPdm,243149.22,0.118776099,21767.19,0.036330157,0.368362243
557200148,VISl,CPdm,690.02026,0.003888347,419.59436,0.002555155,0.044459636
268040381,VISp,CPdm,4134.268,0.011849446,3.7809062,5.203935466588159e-05,0.038241335
166461193,MOp,CPdm,10178.939,0.018352981,39.587658,0.000443449,0.029274246
592392441,VISpor,CPdm,56282.52,0.108411658,2697.5862,0.022817758103092497,0.367174366
126861679,VISam,CPdm,543126.8,0.219849747,52986.973,0.11073152189746095,0.169237043
518222748,MOs,CPdm,12433.474,0.012965025,13.180288,0.000107,0.01696813
183470468,ACAv,CPvm,5533.5186,0.010943331,1843.5052,0.004475461,0.168668055
496150781,MOs,CPdm,118419.32,0.162014192,5159.8213,0.040133488247138506,0.335518641
287769286,ORBvl,CPdm,407461.38,0.199883853,187605.25,0.14413271649659073,0.29632801
127084296,MOp,CPvm,111239.93,0.092082062,51079.844,0.064344087,0.344317826
183374804,SSp-bfd,CPdm,39461.5,0.051998615,199.36288,0.000888128,0.119485873
258316155,ACAd,CPvm,89701.83,0.07241918,28497.379,0.046596514746853904,0.103667144
656958144,VISpm,CPdm,2879.3723,0.007289199,10.709425,7.80974657910424e-05,0.008243739
167791990,MOs,CPvm,4281.7163,0.014032101,386.29648,0.001625673,0.00285468
297654263,SSp-bfd,CPdm,245210.38,0.147190125,17189.957,0.047945771456529264,0.085576236
557341233,AUDpo,CPdm,5263.3896,0.005235451,26.751152,0.000758299,0.02880014
268320515,VISp,CPdm,29662.8,0.042728154,3577.0444,0.00962436,0.189013462
183461297,ACAv,CPdm,192132.34,0.130620241,36861.645,0.066194828,0.123157649
166461899,VISl,CPdm,10282.367,0.023200712,34.716183,0.000418775,0.041170648
126907302,SSp-bfd,CPdm,677704.5,0.20131974,96671.516,0.12582278101539773,0.627606582
592513871,AUDd,CPdm,15579.31,0.015665998,33.531452,0.000162114,0.07153609
167794131,VISal,CPvm,1136.4104,0.003062635,6.110373,5.042513539264154e-05,0.14535113
183471174,ORBl,CPvm,62839.555,0.073906876,9779.32,0.027921919445077534,0.192002168
518605900,VISal,CPdm,510035.1,0.213415392,41175.195,0.090965407,0.212703434
496151571,MOs,CPdm,98877.79,0.153072417,15476.852,0.086814327,0.099385642
258915564,MOs,CPvm,39843.562,0.037085765,1732.8286,0.005844781,0.192081725
127089669,VISpor,CPvm,26157.205,0.051777851,4524.38,0.017078670513633043,0.359923581
287807030,MOs,CPdm,16477.771,0.017550868,6.413827,0.000133596,0.051594609
297668898,SSp-bfd,CPdm,1228.1357,0.002209712,103.662895,0.000515628,0.093131703
656959718,VISa,CPdm,212753.25,0.179127684,11674.446,0.058950134844960006,0.130412197
559878074,VISam,CPdm,75307.57,0.166971613,1401.5638,0.023126381454619108,0.039310907
272697944,MOp,CPdm,3067.158,0.004024249,3452.2173,0.004326031,0.371043994
167902586,ORBvl,CPvm,1277316,0.140970307,856742.4,0.14054653621212687,0.52642515
183470468,ACAv,CPdm,201748.1,0.104059569,70569.55,0.071329506,0.168668055
167569313,MOs,CPdm,25969.912,0.038363996,2316.2776,0.008311769,0.166748411
126908007,SSp-n,CPdm,31594.793,0.025446783,3006.688,0.006228042,0.358578119
183472596,ACAd,CPvm,53363.273,0.058448497,3449.012,0.012027624672496047,0.134201112
258916270,ORBm,CPvm,118362.74,0.113955656,25489.854,0.070005461,0.210965384
518606617,VISrl,CPdm,599267.4,0.209536423,94237.34,0.13090672618267504,0.178945256
592518697,VISl,CPdm,160645.39,0.139219417,2141.1382,0.007306495,0.403550084
127560043,ORBvl,CPvm,7042.728,0.017673241,654.48395,0.002402881,0.040033943
287807743,MOs,CPdm,29151.584,0.029651901,77.253555,0.000556521,0.064394085
496152279,VISp,CPdm,2586.201,0.015586901,11.4052305,0.000346288,0.004784551
657046319,VISp,CPdm,0.4092864,6.53E-06,5071.5034,0.009225878,0.020778666
297669605,MOs,CPdm,10849.637,0.016845224,2639.3584,0.006294225,0.129983868
560724955,VISam,CPdm,1018.9659,0.004181366,5.909553,3.359113440028103e-05,0.000696214
183471174,ORBl,CPdm,8457.33,0.020653474,1858.0452,0.00680232,0.192002168
263106036,PL,CPvm,549128.25,0.119563684,357545,0.11765167992184104,0.391319398
168002073,MOs,CPvm,79045.516,0.070881368,4063.694,0.014535122144513364,0.270740935
272698650,SSp-ll,CPdm,320711.6,0.132253677,28414.467,0.056902075,0.182746911
126909424,MOp,CPdm,71929.08,0.038677539,7430.2627,0.012383906,0.305403613
183617432,MOs,CPvm,31839.588,0.031302556,559.9489,0.002354762,0.255162267
167570021,SSp-bfd,CPdm,29719.016,0.026291865,500.62408,0.001900013,0.18992451
518619451,VISam,CPdm,11674.51,0.083207777,177117.27,0.1993237958596813,0.048282444
593016678,VISp,CPdm,2144.4783,0.006171621,27860.768,0.043897540121996544,0.127057794
496252297,VISp,CPdm,5519.2344,0.026714099,302.49716,0.003613391,0.010524313
127866392,SSp-bfd,CPvm,52270.664,0.073350739,4022.1387,0.012672466838363228,0.175445068
287880102,SSp-ll,CPdm,15282.542,0.033917207,25.934557,0.000198626,0.094617216
657162589,VISl,CPdm,56845.984,0.072007247,2275.9504,0.007731803,0.045411191
297670312,VISam,CPdm,273326.25,0.198199377,19306.037,0.056822056,0.080479614
560725737,VISp,CPdm,20.100166,0.000102772,4796.2886,0.014475549766572364,0.237739062
127084296,MOp,CPdm,324155.1,0.122513939,73641.484,0.069913605,0.344317826
183472596,ACAd,CPdm,132812.33,0.1330315,11412.07,0.031382498,0.134201112
263242463,MOs,CPvm,629145.5,0.116275366,255997.78,0.10876801632052553,0.236933267
168003640,SSp-bfd,CPvm,110.25253,0.000584655,0,0,0.250750542
272735030,SSp-bfd,CPdm,177788.36,0.109264658,3343.7327,0.012834734309116073,0.10888387
183618139,MOs,CPvm,146606.67,0.120471567,29846.332,0.069248239,0.276455334
167791990,MOs,CPdm,1043.9498,0.003455582,53.192554,0.000379572,0.00285468
518741580,VISrl,CPdm,288124.97,0.199649714,72030.89,0.15921067752241938,0.046373732
496554237,ORBm,CPdm,236887.94,0.190509467,107803.21,0.12842866899549826,0.287503952
661987195,VISpor,CPdm,227021.7,0.18203889,6258.899,0.042535139,0.399825026
297671018,SSp-bfd,CPdm,54842.72,0.063504309,3571.7554,0.010252367809854194,0.130375015
139426984,ACAd,CPvm,37196.168,0.041028381,6178.118,0.015965397,0.125346312
287951098,SSs,CPdm,1824.0947,0.005811881,230.22577,0.000978755,0.505283766
593277684,VISpl,CPdm,75931.81,0.091003226,13500.65,0.027595309078791964,0.318671147
560736273,SSp-bfd,CPdm,38601.99,0.074568936,178.87088,0.001620753,0.178980301
127089669,VISpor,CPdm,327512.6,0.215008088,80027.44,0.14825112793571718,0.359923581
183617432,MOs,CPdm,50808.367,0.037221744,928.79816,0.003044879,0.255162267
183618845,ORBvl,CPvm,244102.58,0.127164197,39142.848,0.069026399,0.385729411
263780729,VISp,CPvm,0.34078613,3.84E-06,0.29513758,4.381452313080134e-06,0.22368353
168162771,MOs,CPvm,280700.72,0.120087229,114380.65,0.099728773,0.305907451
272735744,RSPv,CPdm,5744.669,0.008558206,238.67271,0.000794811,0.111492179
167794131,VISal,CPdm,413161.9,0.167834221,40382.633,0.063039106,0.14535113
518742338,VISam,CPdm,27460.146,0.088248522,541528.75,0.22128617148312546,0.203621323
666909423,VISp,CPdm,695.7631,0.002345922,32474.652,0.045814387075176884,0.06141024
297710633,SSp-bfd,CPdm,54999.42,0.04208677,288.3137,0.001399836,0.062929181
139519496,AUDd,CPvm,139.48483,0.000652529,0,0,0.121590462
287953929,VISpor,CPdm,95365.086,0.090358307,5947.923,0.019121964643217186,0.143728946
496576666,ACAd,CPdm,873789.3,0.220926585,190119.48,0.1679809614366859,0.226570414
560736987,VISal,CPdm,1388.8708,0.018337992,266.42508,0.005472357,0.000233143
595858299,VISli,CPdm,80602.4,0.1519121,3826.705,0.032776184,0.040060496
184073678,VISrl,CPvm,210.52148,0.000920182,6.0145254,5.89574372654818e-05,0.049481807
183618139,MOs,CPdm,93596.48,0.11655893,10577.571,0.033098643786773935,0.276455334
127560043,ORBvl,CPdm,6219.834,0.016635836,475.09268,0.001928223,0.040033943
263781454,MOs,CPvm,18221.406,0.037548662,368.48642,0.001975804,0.2685053
168163498,SSs,CPvm,157904.12,0.086153035,13668.331,0.029014284687554407,0.305907039
272736450,VISpor,CPdm,104276.39,0.101890135,1541.2158,0.006491237,0.197441266
167902586,ORBvl,CPdm,886387.75,0.225021782,532557,0.2168459154679487,0.52642515
519186737,VISpm,CPdm,112186,0.111669153,2697.565,0.009368006,0.044143581
667294910,VISrl,CPdm,93099.62,0.096023909,6865.719,0.019398149874110114,0.037990327
297711339,MOp,CPdm,37922.527,0.027459638,65.29206,0.000255662,0.07671512
139520203,ACAv,CPvm,24185.803,0.034959839,2347.7341,0.007804366,0.123935749
184074388,VISp,CPvm,0.15084478,5.30E-06,0.29303586,6.456877092960198e-06,0.044280795
562061175,VISp,CPdm,16984.68,0.037836531,242632.16,0.1533612080817041,0.070026351
287995889,MOs,CPdm,752124.6,0.210435313,176357.58,0.14099582724317866,0.47414411
500836840,VISp,CPdm,1618.1383,0.014817841,88506.38,0.11927181799908297,0.375217578
595884140,RSPagl,CPdm,3341.782,0.014191217,1183.3162,0.004461548,0.004125209
183618845,ORBvl,CPdm,93485.484,0.093162821,16051.061,0.036870613,0.385729411
127866392,SSp-bfd,CPdm,375127.84,0.151075781,63459.848,0.073177633,0.175445068
264076854,AId,CPvm,183988.06,0.094620153,31733.85,0.042508773,0.473262698
168164230,RSPagl,CPvm,5.092016,3.87E-05,0.16648287,4.9195254041601505e-06,0.104929355
272737914,AId,CPdm,902.5495,0.00284756,327.78638,0.001233725,0.243130748
141602484,MOs,CPvm,115900.45,0.084128266,42007.902,0.054592281,0.209096054
168002073,MOs,CPdm,15514.949,0.034301083,1372.4225,0.004521889,0.270740935
297712045,VISrl,CPdm,51571.543,0.053063615,15.710316,0.000132212,0.030625598
519486602,VISp,CPdm,699.0207,0.003279632,1.2364926,4.204656868868129e-05,0.01365466
184075100,VISpor,CPvm,53.04379,0.000232524,1.0622301,2.2752804994240695e-05,0.046008687
670228985,SSp-bfd,CPdm,123007.53,0.133419758,14038.595,0.052043352,0.070089781
287996596,SSs,CPdm,17196.908,0.008674353,7137.1772,0.008829856,0.484683814
500837552,VISp,CPdm,1556.9795,0.01027612,14390.083,0.045073384,0.160751497
168164972,ORBl,CPvm,177038.62,0.111866087,1455.4886,0.007048911,0.262893036
562520963,VISl,CPdm,175265.2,0.136303138,17821.977,0.036375662646620115,0.071651206
596252304,VISp,CPdm,11875.162,0.028429322,194948.97,0.15103826967992723,0.037201229
184073678,VISrl,CPdm,65894.62,0.081498933,2858.5876,0.008512316,0.049481807
139426984,ACAd,CPdm,517335.88,0.190987045,120800.86,0.12240340338916866,0.125346312
272781246,ORBm,CPdm,157501.64,0.101803736,42982.87,0.054924349,0.349502954
264249312,RSPagl,CPvm,1491.4183,0.00357465,17.382027,8.49386808062026e-05,0.01960679
146077302,VISpm,CPvm,496.66055,0.001948516,51.65678,0.000212078,0.061059292
168003640,SSp-bfd,CPdm,4557.884,0.013863453,46.984436,0.000240365,0.250750542
168165712,VISa,CPvm,70.294846,0.000259044,0.76667297,8.378566703960256e-06,0.015327211
297713365,SSp-n,CPdm,12062.566,0.010334924,1.1032817,3.097763652932095e-05,0.034241741
184159706,AUDp,CPvm,44.768253,0.000202777,0,0,0.238108954
670657874,VISp,CPdm,275.67538,0.000754609,2.8474214,4.2584641779761304e-05,0.029702161
288168426,VISp,CPdm,65586.62,0.086820476,567.2035,0.002914511,0.126777073
519487627,VISal,CPdm,5543.2363,0.032239649,215.25821,0.002663385,0.001155454
501004474,VISp,CPdm,2905.5686,0.028453228,131666.61,0.15772828615649395,0.210919344
272782668,VISp,CPdm,15015.676,0.026861301,114.57954,0.00048588,0.235682082
562521707,RSPd,CPdm,33347.59,0.049103244,542.0527,0.002269208,0.126318678
596253012,VISp,CPdm,8088.2725,0.017723128,144025.22,0.115027882,0.065161915
184074388,VISp,CPdm,2119.4182,0.005823873,485.90753,0.001607916,0.044280795
264629246,SSp-ll,CPvm,1.3587035,1.43E-05,0,0,0.016299137
139519496,AUDd,CPdm,34932.08,0.063540436,380.16565,0.001982876,0.121590462
170721670,ORBl,CPvm,772416.9,0.127902972,257357.47,0.11973340784364518,0.231912453
277849965,VISl,CPvm,41.662197,0.000141974,0,0,0.029914848
168162771,MOs,CPdm,448472.3,0.171985225,124458.96,0.11517908033315949,0.305907451
297714071,SSp-ll,CPdm,67181.49,0.03661326,46.455532,0.000369041,0.077443172
184167484,VISam,CPvm,301.74612,0.001115887,135.30673,0.000487571,0.127034783
671033786,VISp,CPdm,594.133,0.001407599,1.5038264,2.6365581462920807e-05,0.042715569
501115762,VISp,CPdm,255.39183,0.00250081,11588.257,0.042861057613407555,0.194648717
288169135,MOp,CPdm,171313.9,0.111734413,33425.434,0.058902631,0.316101215
272821309,VISp,CPdm,9780.8,0.023008236,2.9712408,2.9286549671640897e-05,0.125423948
171275617,ACAd,CPvm,1146.6794,0.003176399,40.231827,0.000218535,0.095042889
519488493,VISp,CPdm,13409.431,0.09141293,998.5413,0.026478116,0.002337051
596798450,MOs,CPdm,1747.5306,0.002328396,37.603577,0.000171645,0.007647119
562674923,RSPagl,CPdm,313349.88,0.191728049,13600.387,0.047610706,0.137026452
184075100,VISpor,CPdm,14385.979,0.02701911,166.11716,0.000824251,0.046008687
264630019,VISli,CPvm,0.053802073,1.84E-06,0,0,0.032147121
139520203,ACAv,CPdm,453432.4,0.18024211,84540.41,0.10426695804605675,0.123935749
277851379,VISrl,CPvm,97.07942,0.000265962,1.2862289,2.7902933151720854e-05,0.034151388
297854981,MOs,CPdm,19308.625,0.029555509,193.3499,0.001236492,0.01059176
168163498,SSs,CPdm,29471.256,0.026029055,34911.332,0.013535382341286694,0.305907039
171276330,SSp-n,CPvm,30.370987,0.000188633,0.106827,2.3060275332000707e-06,0.019121324
184168899,AId,CPvm,100254.85,0.093674912,22870.135,0.044580509,0.16103948
671463542,MOs,CPdm,256.1874,0.000827941,383.61212,0.001195598,0.036439394
501116471,VISp,CPdm,40.915394,0.000526235,6178.6006,0.022196053080141758,0.233435079
288169842,MOs,CPdm,15949.776,0.024513073,3436.5303,0.009285604,0.100080011
272822110,MOs,CPdm,20061.963,0.052995664,177312.55,0.1706642550743175,0.24332961
277852088,SSp-m,CPvm,9800.881,0.017608442,324.26266,0.001803467,0.186192748
